Sample,Timestamp_us,Intensity
18873,4718500,608
18874,4718750,606
18875,4719000,610
18876,4719250,598
18877,4719500,602
18878,4719750,601
18879,4720000,600
18880,4720250,602
18881,4720500,600
18882,4720750,595
18883,4721000,603
18884,4721250,593
18885,4721500,596
18886,4721750,597
18887,4722000,593
18888,4722250,600
18889,4722500,595
18890,4722750,593
18891,4723000,599
18892,4723250,598
18893,4723500,598
18894,4723750,593
18895,4724000,600
18896,4724250,590
18897,4724500,594
18898,4724750,593
18899,4725000,596
18900,4725250,598
18901,4725500,596
18902,4725750,596
18903,4726000,602
18904,4726250,595
18905,4726500,596
18906,4726750,596
18907,4727000,593
18908,4727250,596
18909,4727500,593
18910,4727750,598
18911,4728000,600
18912,4728250,596
18913,4728500,596
18914,4728750,593
18915,4729000,605
18916,4729250,597
18917,4729500,593
18918,4729750,594
18919,4730000,593
18920,4730250,599
18921,4730500,596
18922,4730750,597
18923,4731000,597
18924,4731250,597
18925,4731500,595
18926,4731750,594
18927,4732000,606
18928,4732250,604
18929,4732500,611
18930,4732750,612
18931,4733000,607
18932,4733250,610
18933,4733500,608
18934,4733750,607
18935,4734000,608
18936,4734250,609
18937,4734500,607
18938,4734750,608
18939,4735000,610
18940,4735250,608
18941,4735500,607
18942,4735750,608
18943,4736000,611
18944,4736250,608
18945,4736500,602
18946,4736750,600
18947,4737000,611
18948,4737250,603
18949,4737500,1174
18950,4737750,1147
18951,4738000,1110
18952,4738250,1088
18953,4738500,1038
18954,4738750,987
18955,4739000,952
18956,4739250,913
18957,4739500,876
18958,4739750,833
18959,4740000,794
18960,4740250,757
18961,4740500,727
18962,4740750,694
18963,4741000,657
18964,4741250,618
18965,4741500,590
18966,4741750,555
18967,4742000,540
18968,4742250,512
18969,4742500,488
18970,4742750,468
18971,4743000,455
18972,4743250,436
18973,4743500,421
18974,4743750,412
18975,4744000,408
18976,4744250,400
18977,4744500,390
18978,4744750,369
18979,4745000,364
18980,4745250,360
18981,4745500,367
18982,4745750,369
18983,4746000,366
18984,4746250,368
18985,4746500,364
18986,4746750,354
18987,4747000,344
18988,4747250,325
18989,4747500,337
18990,4747750,312
18991,4748000,308
18992,4748250,328
18993,4748500,337
18994,4748750,372
18995,4749000,392
18996,4749250,424
18997,4749500,443
18998,4749750,465
18999,4750000,481
19000,4750250,497
19001,4750500,512
19002,4750750,539
19003,4751000,548
19004,4751250,549
19005,4751500,555
19006,4751750,548
19007,4752000,542
19008,4752250,535
19009,4752500,512
19010,4752750,512
19011,4753000,512
19012,4753250,512
19013,4753500,596
19014,4753750,596
19015,4754000,603
19016,4754250,595
19017,4754500,600
19018,4754750,602
19019,4755000,594
19020,4755250,602
19021,4755500,603
19022,4755750,598
19023,4756000,607
19024,4756250,606
19025,4756500,604
19026,4756750,603
19027,4757000,608
19028,4757250,609
19029,4757500,608
19030,4757750,604
19031,4758000,616
19032,4758250,603
19033,4758500,615
19034,4758750,610
19035,4759000,606
19036,4759250,611
19037,4759500,616
19038,4759750,617
19039,4760000,619
19040,4760250,619
19041,4760500,616
19042,4760750,609
19043,4761000,621
19044,4761250,625
19045,4761500,628
19046,4761750,625
19047,4762000,636
19048,4762250,625
19049,4762500,635
19050,4762750,631
19051,4763000,632
19052,4763250,639
19053,4763500,644
19054,4763750,643
19055,4764000,640
19056,4764250,648
19057,4764500,642
19058,4764750,647
19059,4765000,644
19060,4765250,645
19061,4765500,641
19062,4765750,646
19063,4766000,655
19064,4766250,653
19065,4766500,648
19066,4766750,645
19067,4767000,640
19068,4767250,641
19069,4767500,636
19070,4767750,636
19071,4768000,639
19072,4768250,637
19073,4768500,630
19074,4768750,626
19075,4769000,622
19076,4769250,625
19077,4769500,578
19078,4769750,574
19079,4770000,580
19080,4770250,577
19081,4770500,576
19082,4770750,576
19083,4771000,578
19084,4771250,579
19085,4771500,577
19086,4771750,583
19087,4772000,578
19088,4772250,577
19089,4772500,578
19090,4772750,579
19091,4773000,580
19092,4773250,578
19093,4773500,580
19094,4773750,576
19095,4774000,579
19096,4774250,580
19097,4774500,578
19098,4774750,583
19099,4775000,578
19100,4775250,579
19101,4775500,580
19102,4775750,580
19103,4776000,583
19104,4776250,576
19105,4776500,577
19106,4776750,577
19107,4777000,580
19108,4777250,587
19109,4777500,578
19110,4777750,577
19111,4778000,577
19112,4778250,577
19113,4778500,583
19114,4778750,577
19115,4779000,571
19116,4779250,576
19117,4779500,572
19118,4779750,575
19119,4780000,576
19120,4780250,578
19121,4780500,571
19122,4780750,575
19123,4781000,568
19124,4781250,570
19125,4781500,574
19126,4781750,571
19127,4782000,574
19128,4782250,568
19129,4782500,566
19130,4782750,571
19131,4783000,574
19132,4783250,568
19133,4783500,563
19134,4783750,562
19135,4784000,577
19136,4784250,560
19137,4784500,562
19138,4784750,562
19139,4785000,562
19140,4785250,558
19141,4785500,570
19142,4785750,561
19143,4786000,564
19144,4786250,567
19145,4786500,571
19146,4786750,561
19147,4787000,567
19148,4787250,568
19149,4787500,566
19150,4787750,564
19151,4788000,568
19152,4788250,561
19153,4788500,564
19154,4788750,564
19155,4789000,560
19156,4789250,552
19157,4789500,561
19158,4789750,569
19159,4790000,561
19160,4790250,561
19161,4790500,562
19162,4790750,565
19163,4791000,559
19164,4791250,560
19165,4791500,558
19166,4791750,557
19167,4792000,558
19168,4792250,556
19169,4792500,558
19170,4792750,556
19171,4793000,552
19172,4793250,556
19173,4793500,552
19174,4793750,561
19175,4794000,560
19176,4794250,555
19177,4794500,559
19178,4794750,556
19179,4795000,567
19180,4795250,560
19181,4795500,555
19182,4795750,552
19183,4796000,560
19184,4796250,558
19185,4796500,556
19186,4796750,554
19187,4797000,557
19188,4797250,557
19189,4797500,551
19190,4797750,561
19191,4798000,556
19192,4798250,561
19193,4798500,562
19194,4798750,563
19195,4799000,565
19196,4799250,563
19197,4799500,562
19198,4799750,549
19199,4800000,558
19200,4800250,561
19201,4800500,552
19202,4800750,561
19203,4801000,556
19204,4801250,550
19205,4801500,544
19206,4801750,555
19207,4802000,548
19208,4802250,544
19209,4802500,544
19210,4802750,544
19211,4803000,542
19212,4803250,538
19213,4803500,544
19214,4803750,534
19215,4804000,540
19216,4804250,541
19217,4804500,544
19218,4804750,547
19219,4805000,547
19220,4805250,551
19221,4805500,547
19222,4805750,547
19223,4806000,546
19224,4806250,546
19225,4806500,550
19226,4806750,549
19227,4807000,548
19228,4807250,548
19229,4807500,547
19230,4807750,554
19231,4808000,555
19232,4808250,558
19233,4808500,549
19234,4808750,550
19235,4809000,545
19236,4809250,548
19237,4809500,554
19238,4809750,550
19239,4810000,545
19240,4810250,544
19241,4810500,539
19242,4810750,538
19243,4811000,541
19244,4811250,556
19245,4811500,547
19246,4811750,545
19247,4812000,546
19248,4812250,548
19249,4812500,545
19250,4812750,541
19251,4813000,546
19252,4813250,538
19253,4813500,538
19254,4813750,542
19255,4814000,539
19256,4814250,535
19257,4814500,532
19258,4814750,512
19259,4815000,542
19260,4815250,512
19261,4815500,538
19262,4815750,536
19263,4816000,540
19264,4816250,536
19265,4816500,540
19266,4816750,545
19267,4817000,543
19268,4817250,535
19269,4817500,562
19270,4817750,562
19271,4818000,563
19272,4818250,564
19273,4818500,560
19274,4818750,558
19275,4819000,554
19276,4819250,555
19277,4819500,555
19278,4819750,561
19279,4820000,563
19280,4820250,563
19281,4820500,557
19282,4820750,564
19283,4821000,558
19284,4821250,561
19285,4821500,562
19286,4821750,563
19287,4822000,561
19288,4822250,561
19289,4822500,563
19290,4822750,568
19291,4823000,563
19292,4823250,571
19293,4823500,572
19294,4823750,576
19295,4824000,573
19296,4824250,573
19297,4824500,576
19298,4824750,579
19299,4825000,578
19300,4825250,591
19301,4825500,572
19302,4825750,578
19303,4826000,586
19304,4826250,584
19305,4826500,590
19306,4826750,593
19307,4827000,592
19308,4827250,593
19309,4827500,587
19310,4827750,606
19311,4828000,598
19312,4828250,602
19313,4828500,594
19314,4828750,608
19315,4829000,595
19316,4829250,599
19317,4829500,604
19318,4829750,595
19319,4830000,604
19320,4830250,612
19321,4830500,608
19322,4830750,590
19323,4831000,632
19324,4831250,594
19325,4831500,609
19326,4831750,599
19327,4832000,602
19328,4832250,642
19329,4832500,577
19330,4832750,621
19331,4833000,567
19332,4833250,624
19333,4833500,614
19334,4833750,621
19335,4834000,625
19336,4834250,622
19337,4834500,614
19338,4834750,613
19339,4835000,619
19340,4835250,624
19341,4835500,622
19342,4835750,624
19343,4836000,625
19344,4836250,626
19345,4836500,624
19346,4836750,611
19347,4837000,620
19348,4837250,619
19349,4837500,614
19350,4837750,606
19351,4838000,612
19352,4838250,621
19353,4838500,613
19354,4838750,614
19355,4839000,620
19356,4839250,614
19357,4839500,620
19358,4839750,615
19359,4840000,614
19360,4840250,614
19361,4840500,614
19362,4840750,612
19363,4841000,610
19364,4841250,609
19365,4841500,611
19366,4841750,607
19367,4842000,606
19368,4842250,605
19369,4842500,594
19370,4842750,594
19371,4843000,593
19372,4843250,600
19373,4843500,600
19374,4843750,597
19375,4844000,594
19376,4844250,600
19377,4844500,599
19378,4844750,596
19379,4845000,600
19380,4845250,605
19381,4845500,600
19382,4845750,599
19383,4846000,596
19384,4846250,600
19385,4846500,600
19386,4846750,613
19387,4847000,609
19388,4847250,602
19389,4847500,610
19390,4847750,610
19391,4848000,614
19392,4848250,612
19393,4848500,610
19394,4848750,600
19395,4849000,607
19396,4849250,606
19397,4849500,598
19398,4849750,606
19399,4850000,604
19400,4850250,600
19401,4850500,603
19402,4850750,607
19403,4851000,598
19404,4851250,598
19405,4851500,600
19406,4851750,599
19407,4852000,607
19408,4852250,603
19409,4852500,606
19410,4852750,603
19411,4853000,597
19412,4853250,599
19413,4853500,608
19414,4853750,597
19415,4854000,608
19416,4854250,604
19417,4854500,600
19418,4854750,604
19419,4855000,606
19420,4855250,601
19421,4855500,599
19422,4855750,603
19423,4856000,596
19424,4856250,603
19425,4856500,596
19426,4856750,608
19427,4857000,602
19428,4857250,607
19429,4857500,608
19430,4857750,611
19431,4858000,609
19432,4858250,614
19433,4858500,610
19434,4858750,610
19435,4859000,616
19436,4859250,614
19437,4859500,612
19438,4859750,615
19439,4860000,619
19440,4860250,615
19441,4860500,616
19442,4860750,620
19443,4861000,620
19444,4861250,613
19445,4861500,622
19446,4861750,615
19447,4862000,618
19448,4862250,611
19449,4862500,611
19450,4862750,610
19451,4863000,610
19452,4863250,614
19453,4863500,614
19454,4863750,610
19455,4864000,615
19456,4864250,614
19457,4864500,608
19458,4864750,608
19459,4865000,606
19460,4865250,611
19461,4865500,602
19462,4865750,602
19463,4866000,608
19464,4866250,602
19465,4866500,608
19466,4866750,610
19467,4867000,612
19468,4867250,606
19469,4867500,606
19470,4867750,608
19471,4868000,611
19472,4868250,609
19473,4868500,607
19474,4868750,597
19475,4869000,600
19476,4869250,600
19477,4869500,600
19478,4869750,611
19479,4870000,610
19480,4870250,606
19481,4870500,602
19482,4870750,603
19483,4871000,600
19484,4871250,600
19485,4871500,606
19486,4871750,603
19487,4872000,602
19488,4872250,598
19489,4872500,600
19490,4872750,600
19491,4873000,605
19492,4873250,594
19493,4873500,604
19494,4873750,596
19495,4874000,604
19496,4874250,604
19497,4874500,602
19498,4874750,599
19499,4875000,600
19500,4875250,606
19501,4875500,608
19502,4875750,607
19503,4876000,622
19504,4876250,607
19505,4876500,614
19506,4876750,624
19507,4877000,602
19508,4877250,607
19509,4877500,597
19510,4877750,584
19511,4878000,613
19512,4878250,596
19513,4878500,595
19514,4878750,598
19515,4879000,603
19516,4879250,594
19517,4879500,608
19518,4879750,593
19519,4880000,594
19520,4880250,598
19521,4880500,596
19522,4880750,599
19523,4881000,594
19524,4881250,596
19525,4881500,596
19526,4881750,603
19527,4882000,594
19528,4882250,598
19529,4882500,599
19530,4882750,597
19531,4883000,596
19532,4883250,596
19533,4883500,603
19534,4883750,606
19535,4884000,599
19536,4884250,599
19537,4884500,595
19538,4884750,599
19539,4885000,599
19540,4885250,603
19541,4885500,600
19542,4885750,600
19543,4886000,598
19544,4886250,596
19545,4886500,603
19546,4886750,605
19547,4887000,598
19548,4887250,599
19549,4887500,603
19550,4887750,599
19551,4888000,603
19552,4888250,596
19553,4888500,597
19554,4888750,600
19555,4889000,598
19556,4889250,598
19557,4889500,596
19558,4889750,601
19559,4890000,604
19560,4890250,605
19561,4890500,595
19562,4890750,594
19563,4891000,599
19564,4891250,602
19565,4891500,595
19566,4891750,596
19567,4892000,599
19568,4892250,598
19569,4892500,599
19570,4892750,598
19571,4893000,600
19572,4893250,604
19573,4893500,596
19574,4893750,593
19575,4894000,603
19576,4894250,588
19577,4894500,596
19578,4894750,593
19579,4895000,593
19580,4895250,593
19581,4895500,595
19582,4895750,596
19583,4896000,593
19584,4896250,592
19585,4896500,592
19586,4896750,597
19587,4897000,594
19588,4897250,593
19589,4897500,603
19590,4897750,595
19591,4898000,593
19592,4898250,598
19593,4898500,594
19594,4898750,593
19595,4899000,597
19596,4899250,600
19597,4899500,604
19598,4899750,595
19599,4900000,598
19600,4900250,600
19601,4900500,602
19602,4900750,594
19603,4901000,600
19604,4901250,602
19605,4901500,604
19606,4901750,598
19607,4902000,601
19608,4902250,596
19609,4902500,595
19610,4902750,596
19611,4903000,600
19612,4903250,596
19613,4903500,596
19614,4903750,594
19615,4904000,597
19616,4904250,601
19617,4904500,603
19618,4904750,602
19619,4905000,603
19620,4905250,600
19621,4905500,600
19622,4905750,608
19623,4906000,598
19624,4906250,598
19625,4906500,599
19626,4906750,597
19627,4907000,596
19628,4907250,604
19629,4907500,595
19630,4907750,603
19631,4908000,596
19632,4908250,598
19633,4908500,600
19634,4908750,604
19635,4909000,602
19636,4909250,593
19637,4909500,600
19638,4909750,597
19639,4910000,594
19640,4910250,593
19641,4910500,603
19642,4910750,599
19643,4911000,599
19644,4911250,599
19645,4911500,596
19646,4911750,599
19647,4912000,598
19648,4912250,595
19649,4912500,597
19650,4912750,601
19651,4913000,594
19652,4913250,598
19653,4913500,596
19654,4913750,593
19655,4914000,598
19656,4914250,602
19657,4914500,595
19658,4914750,604
19659,4915000,603
19660,4915250,597
19661,4915500,597
19662,4915750,597
19663,4916000,598
19664,4916250,605
19665,4916500,600
19666,4916750,600
19667,4917000,598
19668,4917250,604
19669,4917500,603
19670,4917750,600
19671,4918000,598
19672,4918250,603
19673,4918500,598
19674,4918750,599
19675,4919000,593
19676,4919250,596
19677,4919500,596
19678,4919750,595
19679,4920000,596
19680,4920250,596
19681,4920500,594
19682,4920750,598
19683,4921000,596
19684,4921250,595
19685,4921500,597
19686,4921750,596
19687,4922000,596
19688,4922250,595
19689,4922500,600
19690,4922750,599
19691,4923000,607
19692,4923250,605
19693,4923500,600
19694,4923750,593
19695,4924000,595
19696,4924250,595
19697,4924500,600
19698,4924750,603
19699,4925000,596
19700,4925250,593
19701,4925500,597
19702,4925750,596
19703,4926000,597
19704,4926250,593
19705,4926500,599
19706,4926750,598
19707,4927000,598
19708,4927250,598
19709,4927500,596
19710,4927750,600
19711,4928000,598
19712,4928250,595
19713,4928500,599
19714,4928750,594
19715,4929000,596
19716,4929250,596
19717,4929500,599
19718,4929750,603
19719,4930000,598
19720,4930250,595
19721,4930500,599
19722,4930750,595
19723,4931000,601
19724,4931250,602
19725,4931500,603
19726,4931750,598
19727,4932000,593
19728,4932250,598
19729,4932500,603
19730,4932750,600
19731,4933000,593
19732,4933250,595
19733,4933500,598
19734,4933750,593
19735,4934000,594
19736,4934250,598
19737,4934500,604
19738,4934750,598
19739,4935000,596
19740,4935250,599
19741,4935500,602
19742,4935750,594
19743,4936000,593
19744,4936250,596
19745,4936500,596
19746,4936750,600
19747,4937000,595
19748,4937250,596
19749,4937500,595
19750,4937750,593
19751,4938000,594
19752,4938250,598
19753,4938500,597
19754,4938750,593
19755,4939000,593
19756,4939250,598
19757,4939500,593
19758,4939750,595
19759,4940000,593
19760,4940250,596
19761,4940500,596
19762,4940750,599
19763,4941000,600
19764,4941250,596
19765,4941500,593
19766,4941750,593
19767,4942000,593
19768,4942250,593
19769,4942500,593
19770,4942750,597
19771,4943000,600
19772,4943250,596
19773,4943500,596
19774,4943750,596
19775,4944000,597
19776,4944250,596
19777,4944500,599
19778,4944750,596
19779,4945000,599
19780,4945250,596
19781,4945500,593
19782,4945750,598
19783,4946000,596
19784,4946250,595
19785,4946500,597
19786,4946750,600
19787,4947000,596
19788,4947250,598
19789,4947500,599
19790,4947750,594
19791,4948000,595
19792,4948250,606
19793,4948500,595
19794,4948750,600
19795,4949000,593
19796,4949250,596
19797,4949500,598
19798,4949750,596
19799,4950000,596
19800,4950250,599
19801,4950500,602
19802,4950750,599
19803,4951000,595
19804,4951250,594
19805,4951500,596
19806,4951750,593
19807,4952000,593
19808,4952250,594
19809,4952500,593
19810,4952750,593
19811,4953000,597
19812,4953250,599
19813,4953500,595
19814,4953750,600
19815,4954000,604
19816,4954250,601
19817,4954500,598
19818,4954750,599
19819,4955000,591
19820,4955250,600
19821,4955500,595
19822,4955750,604
19823,4956000,596
19824,4956250,593
19825,4956500,591
19826,4956750,598
19827,4957000,595
19828,4957250,595
19829,4957500,598
19830,4957750,595
19831,4958000,595
19832,4958250,593
19833,4958500,603
19834,4958750,598
19835,4959000,595
19836,4959250,602
19837,4959500,602
19838,4959750,602
19839,4960000,594
19840,4960250,594
19841,4960500,600
19842,4960750,596
19843,4961000,598
19844,4961250,602
19845,4961500,594
19846,4961750,593
19847,4962000,594
19848,4962250,593
19849,4962500,592
19850,4962750,594
19851,4963000,595
19852,4963250,593
19853,4963500,595
19854,4963750,594
19855,4964000,598
19856,4964250,596
19857,4964500,588
19858,4964750,593
19859,4965000,595
19860,4965250,593
19861,4965500,594
19862,4965750,594
19863,4966000,593
19864,4966250,594
19865,4966500,594
19866,4966750,596
19867,4967000,600
19868,4967250,593
19869,4967500,599
19870,4967750,600
19871,4968000,599
19872,4968250,594
19873,4968500,596
19874,4968750,599
19875,4969000,596
19876,4969250,594
19877,4969500,594
19878,4969750,598
19879,4970000,593
19880,4970250,595
19881,4970500,597
19882,4970750,588
19883,4971000,595
19884,4971250,600
19885,4971500,598
19886,4971750,597
19887,4972000,595
19888,4972250,596
19889,4972500,598
19890,4972750,603
19891,4973000,594
19892,4973250,603
19893,4973500,593
19894,4973750,593
19895,4974000,599
19896,4974250,598
19897,4974500,593
19898,4974750,598
19899,4975000,595
19900,4975250,593
19901,4975500,597
19902,4975750,600
19903,4976000,594
19904,4976250,599
19905,4976500,708
19906,4976750,1630
19907,4977000,811
19908,4977250,1455
19909,4977500,512
19910,4977750,512
19911,4978000,512
19912,4978250,534
19913,4978500,538
19914,4978750,551
19915,4979000,561
19916,4979250,555
19917,4979500,558
19918,4979750,558
19919,4980000,565
19920,4980250,564
19921,4980500,563
19922,4980750,570
19923,4981000,570
19924,4981250,568
19925,4981500,577
19926,4981750,574
19927,4982000,578
19928,4982250,578
19929,4982500,578
19930,4982750,582
19931,4983000,590
19932,4983250,592
19933,4983500,587
19934,4983750,595
19935,4984000,593
19936,4984250,596
19937,4984500,590
19938,4984750,592
19939,4985000,591
19940,4985250,590
19941,4985500,591
19942,4985750,584
19943,4986000,580
19944,4986250,587
19945,4986500,580
19946,4986750,584
19947,4987000,577
19948,4987250,570
19949,4987500,566
19950,4987750,570
19951,4988000,560
19952,4988250,561
19953,4988500,551
19954,4988750,561
19955,4989000,554
19956,4989250,545
19957,4989500,546
19958,4989750,548
19959,4990000,553
19960,4990250,552
19961,4990500,560
19962,4990750,561
19963,4991000,564
19964,4991250,560
19965,4991500,568
19966,4991750,567
19967,4992000,571
19968,4992250,570
19969,4992500,576
19970,4992750,582
19971,4993000,579
19972,4993250,583
19973,4993500,624
19974,4993750,622
19975,4994000,614
19976,4994250,622
19977,4994500,622
19978,4994750,622
19979,4995000,624
19980,4995250,623
19981,4995500,614
19982,4995750,619
19983,4996000,618
19984,4996250,616
19985,4996500,619
19986,4996750,615
19987,4997000,619
19988,4997250,615
19989,4997500,612
19990,4997750,615
19991,4998000,619
19992,4998250,618
19993,4998500,615
19994,4998750,615
19995,4999000,615
19996,4999250,609
19997,4999500,610
19998,4999750,606
19999,5000000,609
20000,5000250,611
20001,5000500,615
20002,5000750,614
20003,5001000,625
20004,5001250,616
20005,5001500,616
20006,5001750,618
20007,5002000,619
20008,5002250,618
20009,5002500,620
20010,5002750,614
20011,5003000,614
20012,5003250,616
20013,5003500,614
20014,5003750,610
20015,5004000,611
20016,5004250,611
20017,5004500,608
20018,5004750,603
20019,5005000,603
20020,5005250,602
20021,5005500,599
20022,5005750,597
20023,5006000,594
20024,5006250,593
20025,5006500,593
20026,5006750,593
20027,5007000,589
20028,5007250,584
20029,5007500,577
20030,5007750,583
20031,5008000,577
20032,5008250,578
20033,5008500,577
20034,5008750,576
20035,5009000,575
20036,5009250,571
20037,5009500,568
20038,5009750,561
20039,5010000,561
20040,5010250,560
20041,5010500,565
20042,5010750,562
20043,5011000,562
20044,5011250,555
20045,5011500,562
20046,5011750,560
20047,5012000,558
20048,5012250,558
20049,5012500,556
20050,5012750,558
20051,5013000,560
20052,5013250,560
20053,5013500,557
20054,5013750,561
20055,5014000,561
20056,5014250,560
20057,5014500,562
20058,5014750,560
20059,5015000,549
20060,5015250,552
20061,5015500,559
20062,5015750,561
20063,5016000,561
20064,5016250,556
20065,5016500,558
20066,5016750,560
20067,5017000,561
20068,5017250,560
20069,5017500,561
20070,5017750,562
20071,5018000,567
20072,5018250,565
20073,5018500,568
20074,5018750,564
20075,5019000,567
20076,5019250,576
20077,5019500,568
20078,5019750,577
20079,5020000,568
20080,5020250,571
20081,5020500,561
20082,5020750,562
20083,5021000,561
20084,5021250,556
20085,5021500,556
20086,5021750,551
20087,5022000,555
20088,5022250,558
20089,5022500,552
20090,5022750,548
20091,5023000,541
20092,5023250,542
20093,5023500,545
20094,5023750,544
20095,5024000,542
20096,5024250,535
20097,5024500,542
20098,5024750,536
20099,5025000,512
20100,5025250,512
20101,5025500,504
20102,5025750,503
20103,5026000,500
20104,5026250,492
20105,5026500,497
20106,5026750,496
20107,5027000,496
20108,5027250,496
20109,5027500,483
20110,5027750,485
20111,5028000,479
20112,5028250,486
20113,5028500,492
20114,5028750,497
20115,5029000,497
20116,5029250,497
20117,5029500,497
20118,5029750,495
20119,5030000,497
20120,5030250,484
20121,5030500,484
20122,5030750,492
20123,5031000,498
20124,5031250,495
20125,5031500,491
20126,5031750,487
20127,5032000,482
20128,5032250,488
20129,5032500,495
20130,5032750,500
20131,5033000,497
20132,5033250,497
20133,5033500,483
20134,5033750,481
20135,5034000,485
20136,5034250,481
20137,5034500,487
20138,5034750,478
20139,5035000,478
20140,5035250,497
20141,5035500,490
20142,5035750,490
20143,5036000,504
20144,5036250,490
20145,5036500,497
20146,5036750,484
20147,5037000,508
20148,5037250,483
20149,5037500,498
20150,5037750,494
20151,5038000,495
20152,5038250,510
20153,5038500,510
20154,5038750,492
20155,5039000,497
20156,5039250,499
20157,5039500,507
20158,5039750,502
20159,5040000,512
20160,5040250,504
20161,5040500,508
20162,5040750,512
20163,5041000,512
20164,5041250,512
20165,5041500,589
20166,5041750,584
20167,5042000,584
20168,5042250,592
20169,5042500,597
20170,5042750,591
20171,5043000,593
20172,5043250,595
20173,5043500,593
20174,5043750,596
20175,5044000,593
20176,5044250,599
20177,5044500,593
20178,5044750,579
20179,5045000,594
20180,5045250,593
20181,5045500,593
20182,5045750,598
20183,5046000,595
20184,5046250,580
20185,5046500,588
20186,5046750,599
20187,5047000,597
20188,5047250,603
20189,5047500,596
20190,5047750,591
20191,5048000,593
20192,5048250,593
20193,5048500,590
20194,5048750,593
20195,5049000,593
20196,5049250,600
20197,5049500,594
20198,5049750,596
20199,5050000,593
20200,5050250,595
20201,5050500,600
20202,5050750,593
20203,5051000,594
20204,5051250,593
20205,5051500,595
20206,5051750,596
20207,5052000,599
20208,5052250,595
20209,5052500,595
20210,5052750,595
20211,5053000,595
20212,5053250,595
20213,5053500,600
20214,5053750,594
20215,5054000,599
20216,5054250,595
20217,5054500,593
20218,5054750,592
20219,5055000,594
20220,5055250,595
20221,5055500,594
20222,5055750,594
20223,5056000,594
20224,5056250,599
20225,5056500,598
20226,5056750,593
20227,5057000,595
20228,5057250,599
20229,5057500,600
20230,5057750,592
20231,5058000,593
20232,5058250,590
20233,5058500,590
20234,5058750,592
20235,5059000,593
20236,5059250,597
20237,5059500,602
20238,5059750,600
20239,5060000,593
20240,5060250,591
20241,5060500,593
20242,5060750,594
20243,5061000,593
20244,5061250,596
20245,5061500,596
20246,5061750,594
20247,5062000,595
20248,5062250,598
20249,5062500,598
20250,5062750,593
20251,5063000,593
20252,5063250,597
20253,5063500,598
20254,5063750,603
20255,5064000,598
20256,5064250,595
20257,5064500,595
20258,5064750,595
20259,5065000,596
20260,5065250,595
20261,5065500,591
20262,5065750,596
20263,5066000,596
20264,5066250,593
20265,5066500,598
20266,5066750,593
20267,5067000,593
20268,5067250,596
20269,5067500,590
20270,5067750,599
20271,5068000,593
20272,5068250,608
20273,5068500,597
20274,5068750,604
20275,5069000,595
20276,5069250,603
20277,5069500,590
20278,5069750,596
20279,5070000,594
20280,5070250,602
20281,5070500,608
20282,5070750,599
20283,5071000,606
20284,5071250,614
20285,5071500,594
20286,5071750,609
20287,5072000,610
20288,5072250,593
20289,5072500,593
20290,5072750,595
20291,5073000,603
20292,5073250,593
20293,5073500,583
20294,5073750,604
20295,5074000,600
20296,5074250,604
20297,5074500,610
20298,5074750,614
20299,5075000,606
20300,5075250,595
20301,5075500,594
20302,5075750,593
20303,5076000,591
20304,5076250,591
20305,5076500,588
20306,5076750,591
20307,5077000,588
20308,5077250,596
20309,5077500,616
20310,5077750,611
20311,5078000,612
20312,5078250,608
20313,5078500,600
20314,5078750,603
20315,5079000,595
20316,5079250,593
20317,5079500,594
20318,5079750,589
20319,5080000,584
20320,5080250,594
20321,5080500,600
20322,5080750,603
20323,5081000,606
20324,5081250,601
20325,5081500,589
20326,5081750,616
20327,5082000,588
20328,5082250,612
20329,5082500,594
20330,5082750,608
20331,5083000,605
20332,5083250,593
20333,5083500,619
20334,5083750,598
20335,5084000,608
20336,5084250,580
20337,5084500,610
20338,5084750,598
20339,5085000,623
20340,5085250,583
20341,5085500,612
20342,5085750,587
20343,5086000,608
20344,5086250,593
20345,5086500,612
20346,5086750,592
20347,5087000,603
20348,5087250,584
20349,5087500,607
20350,5087750,593
20351,5088000,625
20352,5088250,588
20353,5088500,613
20354,5088750,593
20355,5089000,602
20356,5089250,596
20357,5089500,593
20358,5089750,600
20359,5090000,597
20360,5090250,610
20361,5090500,604
20362,5090750,595
20363,5091000,598
20364,5091250,596
20365,5091500,599
20366,5091750,600
20367,5092000,597
20368,5092250,603
20369,5092500,606
20370,5092750,598
20371,5093000,600
20372,5093250,600
20373,5093500,593
20374,5093750,594
20375,5094000,598
20376,5094250,602
20377,5094500,598
20378,5094750,593
20379,5095000,593
20380,5095250,593
20381,5095500,584
20382,5095750,589
20383,5096000,587
20384,5096250,587
20385,5096500,592
20386,5096750,593
20387,5097000,594
20388,5097250,595
20389,5097500,593
20390,5097750,593
20391,5098000,590
20392,5098250,589
20393,5098500,595
20394,5098750,593
20395,5099000,596
20396,5099250,598
20397,5099500,584
20398,5099750,599
20399,5100000,593
20400,5100250,607
20401,5100500,598
20402,5100750,603
20403,5101000,597
20404,5101250,593
20405,5101500,595
20406,5101750,598
20407,5102000,592
20408,5102250,595
20409,5102500,599
20410,5102750,593
20411,5103000,602
20412,5103250,598
20413,5103500,599
20414,5103750,600
20415,5104000,596
20416,5104250,593
20417,5104500,607
20418,5104750,596
20419,5105000,604
20420,5105250,604
20421,5105500,606
20422,5105750,595
20423,5106000,593
20424,5106250,593
